date,country,province,cumulative_confirmed,daily_confirmed,cumulative_deaths,daily_deaths,cumulative_recovered,daily_recovered
2021-09-23,China,Mainland,95948,54.0,4636,0.0,,
2021-09-24,China,Mainland,95986,38.0,4636,0.0,,
2021-09-25,China,Mainland,96015,29.0,4636,0.0,,
2021-09-26,China,Mainland,96050,35.0,4636,0.0,,
2021-09-27,China,Mainland,96081,31.0,4636,0.0,,
2021-09-28,China,Mainland,96106,25.0,4636,0.0,,
2021-09-29,China,Mainland,96128,22.0,4636,0.0,,
2021-09-30,China,Mainland,96162,34.0,4636,0.0,,
2021-10-01,China,Mainland,96203,41.0,4636,0.0,,
2021-10-02,China,Mainland,96231,28.0,4636,0.0,,
2021-10-03,China,Mainland,96258,27.0,4636,0.0,,
2021-10-04,China,Mainland,96284,26.0,4636,0.0,,
2021-10-05,China,Mainland,96310,26.0,4636,0.0,,
2021-10-06,China,Mainland,96335,25.0,4636,0.0,,
2021-10-07,China,Mainland,96357,22.0,4636,0.0,,
2021-10-08,China,Mainland,96374,17.0,4636,0.0,,
2021-10-09,China,Mainland,96398,24.0,4636,0.0,,
2021-10-10,China,Mainland,96423,25.0,4636,0.0,,
2021-10-11,China,Mainland,96435,12.0,4636,0.0,,
2021-10-12,China,Mainland,96457,22.0,4636,0.0,,
2021-10-13,China,Mainland,96483,26.0,4636,0.0,,
2021-10-14,China,Mainland,96488,5.0,4636,0.0,,
2021-10-15,China,Mainland,96502,14.0,4636,0.0,,
2021-10-16,China,Mainland,96523,21.0,4636,0.0,,
2021-10-17,China,Mainland,96550,27.0,4636,0.0,,
2021-10-18,China,Mainland,96571,21.0,4636,0.0,,
2021-10-19,China,Mainland,96601,30.0,4636,0.0,,
2021-10-20,China,Mainland,96622,21.0,4636,0.0,,
2021-10-21,China,Mainland,96670,48.0,4636,0.0,,
2021-10-22,China,Mainland,96715,45.0,4636,0.0,,
2021-10-23,China,Mainland,96759,44.0,4636,0.0,,
2021-10-24,China,Mainland,96797,38.0,4636,0.0,,
2021-10-25,China,Mainland,96840,43.0,4636,0.0,,
2021-10-26,China,Mainland,96899,59.0,4636,0.0,,
2021-10-27,China,Mainland,96938,39.0,4636,0.0,,
2021-10-28,China,Mainland,97002,64.0,4636,0.0,,
2021-10-29,China,Mainland,97080,78.0,4636,0.0,,
2021-10-30,China,Mainland,97152,72.0,4636,0.0,,
2021-10-31,China,Mainland,97243,91.0,4636,0.0,,
2021-11-01,China,Mainland,97314,71.0,4636,0.0,,
2021-11-02,China,Mainland,97424,110.0,4636,0.0,,
2021-11-03,China,Mainland,97527,103.0,4636,0.0,,
2021-11-04,China,Mainland,97605,78.0,4636,0.0,,
2021-11-05,China,Mainland,97665,60.0,4636,0.0,,
2021-11-06,China,Mainland,97734,69.0,4636,0.0,,
2021-11-07,China,Mainland,97823,89.0,4636,0.0,,
2021-11-08,China,Mainland,97885,62.0,4636,0.0,,
2021-11-09,China,Mainland,97939,54.0,4636,0.0,,
2021-11-10,China,Mainland,98003,64.0,4636,0.0,,
2021-11-11,China,Mainland,98099,96.0,4636,0.0,,
2021-11-12,China,Mainland,98174,75.0,4636,0.0,,
2021-11-13,China,Mainland,98263,89.0,4636,0.0,,
2021-11-14,China,Mainland,98315,52.0,4636,0.0,,
2021-11-15,China,Mainland,98337,22.0,4636,0.0,,
2021-11-16,China,Mainland,98368,31.0,4636,0.0,,
2021-11-17,China,Mainland,98403,35.0,4636,0.0,,
2021-11-18,China,Mainland,98427,24.0,4636,0.0,,
2021-11-19,China,Mainland,98450,23.0,4636,0.0,,
2021-11-20,China,Mainland,98467,17.0,4636,0.0,,
2021-11-21,China,Mainland,98505,38.0,4636,0.0,,
2021-11-22,China,Mainland,98524,19.0,4636,0.0,,
2021-11-23,China,Mainland,98546,22.0,4636,0.0,,
2021-11-24,China,Mainland,98570,24.0,4636,0.0,,
2021-11-25,China,Mainland,98583,13.0,4636,0.0,,
2021-11-26,China,Mainland,98608,25.0,4636,0.0,,
2021-11-27,China,Mainland,98631,23.0,4636,0.0,,
2021-11-28,China,Mainland,98672,41.0,4636,0.0,,
2021-11-29,China,Mainland,98711,39.0,4636,0.0,,
2021-11-30,China,Mainland,98824,113.0,4636,0.0,,
2021-12-01,China,Mainland,98897,73.0,4636,0.0,,
2021-12-02,China,Mainland,98993,96.0,4636,0.0,,
2021-12-03,China,Mainland,99083,90.0,4636,0.0,,
2021-12-04,China,Mainland,99142,59.0,4636,0.0,,
2021-12-05,China,Mainland,99203,61.0,4636,0.0,,
2021-12-06,China,Mainland,99297,94.0,4636,0.0,,
2021-12-07,China,Mainland,99371,74.0,4636,0.0,,
2021-12-08,China,Mainland,99454,83.0,4636,0.0,,
2021-12-09,China,Mainland,99517,63.0,4636,0.0,,
2021-12-10,China,Mainland,99604,87.0,4636,0.0,,
2021-12-11,China,Mainland,99679,75.0,4636,0.0,,
2021-12-12,China,Mainland,99780,101.0,4636,0.0,,
2021-12-13,China,Mainland,99856,76.0,4636,0.0,,
2021-12-14,China,Mainland,99925,69.0,4636,0.0,,
2021-12-15,China,Mainland,100000,75.0,4636,0.0,,
2021-12-16,China,Mainland,100076,76.0,4636,0.0,,
2021-12-17,China,Mainland,100193,117.0,4636,0.0,,
2021-12-18,China,Mainland,100284,91.0,4636,0.0,,
2021-12-19,China,Mainland,100386,102.0,4636,0.0,,
2021-12-20,China,Mainland,100423,37.0,4636,0.0,,
2021-12-21,China,Mainland,100545,122.0,4636,0.0,,
2021-12-22,China,Mainland,100644,99.0,4636,0.0,,
2021-12-23,China,Mainland,100731,87.0,4636,0.0,,
2021-12-24,China,Mainland,100871,140.0,4636,0.0,,
2021-12-25,China,Mainland,100917,46.0,4636,0.0,,
2021-12-26,China,Mainland,101125,208.0,4636,0.0,,
2021-12-27,China,Mainland,101486,361.0,4636,0.0,,
2021-12-28,China,Mainland,101683,197.0,4636,0.0,,
2021-12-29,China,Mainland,101890,207.0,4636,0.0,,
2021-12-30,China,Mainland,102085,195.0,4636,0.0,,
2021-12-31,China,Mainland,102314,229.0,4636,0.0,,
2022-01-01,China,Mainland,102505,191.0,4636,0.0,,
2022-01-02,China,Mainland,102561,56.0,4636,0.0,,
2022-01-03,China,Mainland,102841,280.0,4636,0.0,,
2022-01-04,China,Mainland,102932,91.0,4636,0.0,,
2022-01-05,China,Mainland,103121,189.0,4636,0.0,,
2022-01-06,China,Mainland,103295,174.0,4636,0.0,,
2022-01-07,China,Mainland,103454,159.0,4636,0.0,,
2022-01-08,China,Mainland,103619,165.0,4636,0.0,,
2022-01-09,China,Mainland,103776,157.0,4636,0.0,,
2022-01-10,China,Mainland,103968,192.0,4636,0.0,,
2022-01-11,China,Mainland,104189,221.0,4636,0.0,,
2022-01-12,China,Mainland,104379,190.0,4636,0.0,,
2022-01-13,China,Mainland,104580,201.0,4636,0.0,,
2022-01-14,China,Mainland,104745,165.0,4636,0.0,,
2022-01-15,China,Mainland,104864,119.0,4636,0.0,,
2022-01-16,China,Mainland,105087,223.0,4636,0.0,,
2022-01-17,China,Mainland,105258,171.0,4636,0.0,,
2022-01-18,China,Mainland,105345,87.0,4636,0.0,,
2022-01-19,China,Mainland,105411,66.0,4636,0.0,,
2022-01-20,China,Mainland,105484,73.0,4636,0.0,,
2022-01-21,China,Mainland,105547,63.0,4636,0.0,,
2022-01-22,China,Mainland,105605,58.0,4636,0.0,,
2022-01-23,China,Mainland,105660,55.0,4636,0.0,,
2022-01-24,China,Mainland,105705,45.0,4636,0.0,,
2022-01-25,China,Mainland,105749,44.0,4636,0.0,,
2022-01-26,China,Mainland,105811,62.0,4636,0.0,,
2022-01-27,China,Mainland,105875,64.0,4636,0.0,,
2022-01-28,China,Mainland,105934,59.0,4636,0.0,,
2022-01-29,China,Mainland,106015,81.0,4636,0.0,,
2022-01-30,China,Mainland,106073,58.0,4636,0.0,,
2022-01-31,China,Mainland,106139,66.0,4636,0.0,,
2022-02-01,China,Mainland,106202,63.0,4636,0.0,,
2022-02-02,China,Mainland,106241,39.0,4636,0.0,,
2022-02-03,China,Mainland,106270,29.0,4636,0.0,,
2022-02-04,China,Mainland,106297,27.0,4636,0.0,,
2022-02-05,China,Mainland,106340,43.0,4636,0.0,,
2022-02-06,China,Mainland,106419,79.0,4636,0.0,,
2022-02-07,China,Mainland,106524,105.0,4636,0.0,,
2022-02-08,China,Mainland,106635,111.0,4636,0.0,,
2022-02-09,China,Mainland,106663,28.0,4636,0.0,,
2022-02-10,China,Mainland,106764,101.0,4636,0.0,,
2022-02-11,China,Mainland,106863,99.0,4636,0.0,,
2022-02-12,China,Mainland,106930,67.0,4636,0.0,,
2022-02-13,China,Mainland,107014,84.0,4636,0.0,,
2022-02-14,China,Mainland,107094,80.0,4636,0.0,,
2022-02-15,China,Mainland,107196,102.0,4636,0.0,,
2022-02-16,China,Mainland,107288,92.0,4636,0.0,,
2022-02-17,China,Mainland,107375,87.0,4636,0.0,,
2022-02-18,China,Mainland,107512,137.0,4636,0.0,,
2022-02-19,China,Mainland,107707,195.0,4636,0.0,,
2022-02-20,China,Mainland,107851,144.0,4636,0.0,,
2022-02-21,China,Mainland,107989,138.0,4636,0.0,,
2022-02-22,China,Mainland,108194,205.0,4636,0.0,,
2022-02-23,China,Mainland,108380,186.0,4636,0.0,,
2022-02-24,China,Mainland,108604,224.0,4636,0.0,,
2022-02-25,China,Mainland,108853,249.0,4636,0.0,,
2022-02-26,China,Mainland,109092,239.0,4636,0.0,,
2022-02-27,China,Mainland,109268,176.0,4636,0.0,,
2022-02-28,China,Mainland,109526,258.0,4636,0.0,,
2022-03-01,China,Mainland,109750,224.0,4636,0.0,,
2022-03-02,China,Mainland,109964,214.0,4636,0.0,,
2022-03-03,China,Mainland,110258,294.0,4636,0.0,,
2022-03-04,China,Mainland,110539,281.0,4636,0.0,,
2022-03-05,China,Mainland,110868,329.0,4636,0.0,,
2022-03-06,China,Mainland,111195,327.0,4636,0.0,,
2022-03-07,China,Mainland,111520,325.0,4636,0.0,,
2022-03-08,China,Mainland,111857,337.0,4636,0.0,,
2022-03-09,China,Mainland,112150,293.0,4636,0.0,,
2022-03-10,China,Mainland,112940,790.0,4636,0.0,,
2022-03-11,China,Mainland,113392,452.0,4636,0.0,,
2022-03-12,China,Mainland,113866,474.0,4636,0.0,,
2022-03-13,China,Mainland,116008,2142.0,4636,0.0,,
2022-03-14,China,Mainland,117428,1420.0,4636,0.0,,
2022-03-15,China,Mainland,120815,3387.0,4636,0.0,,
2022-03-16,China,Mainland,123773,2958.0,4636,0.0,,
2022-03-17,China,Mainland,124400,627.0,4636,0.0,,
2022-03-18,China,Mainland,126586,2186.0,4636,0.0,,
2022-03-19,China,Mainland,130199,3613.0,4638,2.0,,
2022-03-20,China,Mainland,130684,485.0,4638,0.0,,
2022-03-21,China,Mainland,132662,1978.0,4638,0.0,,
2022-03-22,China,Mainland,137231,4569.0,4638,0.0,,
2022-03-23,China,Mainland,139285,2054.0,4638,0.0,,
2022-03-24,China,Mainland,140633,1348.0,4638,0.0,,
2022-03-25,China,Mainland,141986,1353.0,4638,0.0,,
2022-03-26,China,Mainland,143240,1254.0,4638,0.0,,
2022-03-27,China,Mainland,144515,1275.0,4638,0.0,,
2022-03-28,China,Mainland,145808,1293.0,4638,0.0,,
2022-03-29,China,Mainland,147437,1629.0,4638,0.0,,
2022-03-30,China,Mainland,149276,1839.0,4638,0.0,,
2022-03-31,China,Mainland,149673,397.0,4638,0.0,,
2022-04-01,China,Mainland,153232,3559.0,4638,0.0,,
2022-04-02,China,Mainland,154738,1506.0,4638,0.0,,
2022-04-03,China,Mainland,156136,1398.0,4638,0.0,,
2022-04-04,China,Mainland,157378,1242.0,4638,0.0,,
2022-04-05,China,Mainland,158793,1415.0,4638,0.0,,
2022-04-06,China,Mainland,160116,1323.0,4638,0.0,,
2022-04-07,China,Mainland,161692,1576.0,4638,0.0,,
2022-04-08,China,Mainland,163042,1350.0,4638,0.0,,
2022-04-09,China,Mainland,164393,1351.0,4638,0.0,,
2022-04-10,China,Mainland,165577,1184.0,4638,0.0,,
2022-04-11,China,Mainland,166849,1272.0,4638,0.0,,
2022-04-12,China,Mainland,168362,1513.0,4638,0.0,,
2022-04-13,China,Mainland,171382,3020.0,4638,0.0,,
2022-04-14,China,Mainland,174858,3476.0,4638,0.0,,
2022-04-15,China,Mainland,178764,3906.0,4638,0.0,,
2022-04-16,China,Mainland,182293,3529.0,4638,0.0,,
2022-04-17,China,Mainland,185023,2730.0,4638,0.0,,
2022-04-18,China,Mainland,188351,3328.0,4648,10.0,,
2022-04-19,China,Mainland,191702,3351.0,4655,7.0,,
2022-04-20,China,Mainland,191318,0.0,4655,0.0,,
2022-04-21,China,Mainland,194145,2827.0,4663,8.0,,
2022-04-22,China,Mainland,196338,2193.0,4674,11.0,,
2022-04-23,China,Mainland,199253,2915.0,4686,12.0,,
2022-04-24,China,Mainland,200862,1609.0,4725,39.0,,
2022-04-25,China,Mainland,203596,2734.0,4776,51.0,,
2022-04-26,China,Mainland,205475,1879.0,4828,52.0,,
2022-04-27,China,Mainland,207292,1817.0,4876,48.0,,
2022-04-28,China,Mainland,208754,1462.0,4923,47.0,,
2022-04-29,China,Mainland,214417,5663.0,4975,52.0,,
2022-04-30,China,Mainland,215798,1381.0,5022,47.0,,
2022-05-01,China,Mainland,217452,1654.0,5092,70.0,,
2022-05-02,China,Mainland,217836,384.0,5112,20.0,,
2022-05-03,China,Mainland,218198,362.0,5128,16.0,,
2022-05-04,China,Mainland,218571,373.0,5141,13.0,,
2022-05-05,China,Mainland,218945,374.0,5153,12.0,,
2022-05-06,China,Mainland,219297,352.0,5166,13.0,,
2022-05-07,China,Mainland,219625,328.0,5174,8.0,,
2022-05-08,China,Mainland,220040,415.0,5185,11.0,,
2022-05-09,China,Mainland,220397,357.0,5191,6.0,,
2022-05-10,China,Mainland,220721,324.0,5198,7.0,,
2022-05-11,China,Mainland,220945,224.0,5203,5.0,,
2022-05-12,China,Mainland,221289,344.0,5205,2.0,,
2022-05-13,China,Mainland,221565,276.0,5206,1.0,,
2022-05-14,China,Mainland,221804,239.0,5209,3.0,,
2022-05-15,China,Mainland,221955,151.0,5213,4.0,,
2022-05-16,China,Mainland,222130,175.0,5214,1.0,,
2022-05-17,China,Mainland,222370,240.0,5217,3.0,,
2022-05-18,China,Mainland,222582,212.0,5218,1.0,,
2022-05-19,China,Mainland,222775,193.0,5218,0.0,,
2022-05-20,China,Mainland,222976,201.0,5219,1.0,,
2022-05-21,China,Mainland,223145,169.0,5222,3.0,,
2022-05-22,China,Mainland,223332,187.0,5223,1.0,,
2022-05-23,China,Mainland,223488,156.0,5224,1.0,,
2022-05-24,China,Mainland,223605,117.0,5224,0.0,,
2022-05-25,China,Mainland,223735,130.0,5225,1.0,,
2022-05-26,China,Mainland,223837,102.0,5226,1.0,,
2022-05-27,China,Mainland,223933,96.0,5226,0.0,,
2022-05-28,China,Mainland,224015,82.0,5226,0.0,,
2022-05-29,China,Mainland,224049,34.0,5226,0.0,,
2022-05-30,China,Mainland,224099,50.0,5226,0.0,,
2022-05-31,China,Mainland,224134,35.0,5226,0.0,,
2022-06-01,China,Mainland,224134,0.0,5226,0.0,,
2022-06-02,China,Mainland,224201,67.0,5226,0.0,,
2022-06-03,China,Mainland,224254,53.0,5226,0.0,,
2022-06-04,China,Mainland,224254,0.0,5226,0.0,,
2022-06-05,China,Mainland,224337,83.0,5226,0.0,,
2022-06-06,China,Mainland,224398,61.0,5226,0.0,,
2022-06-07,China,Mainland,224465,67.0,5226,0.0,,
2022-06-08,China,Mainland,224535,70.0,5226,0.0,,
2022-06-09,China,Mainland,224580,45.0,5226,0.0,,
2022-06-10,China,Mainland,224659,79.0,5226,0.0,,
2022-06-11,China,Mainland,224793,134.0,5226,0.0,,
2022-06-12,China,Mainland,224882,89.0,5226,0.0,,
2022-06-13,China,Mainland,224977,95.0,5226,0.0,,
2022-06-14,China,Mainland,225054,77.0,5226,0.0,,
2022-06-15,China,Mainland,225118,64.0,5226,0.0,,
2022-06-16,China,Mainland,225172,54.0,5226,0.0,,
2022-06-17,China,Mainland,225207,35.0,5226,0.0,,
2022-06-18,China,Mainland,225243,36.0,5226,0.0,,
2022-06-19,China,Mainland,225281,38.0,5226,0.0,,
2022-06-20,China,Mainland,225318,37.0,5226,0.0,,
2022-06-21,China,Mainland,225349,31.0,5226,0.0,,
2022-06-22,China,Mainland,225397,48.0,5226,0.0,,
2022-06-23,China,Mainland,225434,37.0,5226,0.0,,
2022-06-24,China,Mainland,225487,53.0,5226,0.0,,
2022-06-25,China,Mainland,225526,39.0,5226,0.0,,
2022-06-26,China,Mainland,225565,39.0,5226,0.0,,
2022-06-27,China,Mainland,225581,16.0,5226,0.0,,
2022-06-28,China,Mainland,225605,24.0,5226,0.0,,
2022-06-29,China,Mainland,225638,33.0,5226,0.0,,
2022-06-30,China,Mainland,225675,37.0,5226,0.0,,
2022-07-01,China,Mainland,225747,72.0,5226,0.0,,
2022-07-02,China,Mainland,225851,104.0,5226,0.0,,
2022-07-03,China,Mainland,225923,72.0,5226,0.0,,
2022-07-04,China,Mainland,226035,112.0,5226,0.0,,
2022-07-05,China,Mainland,226176,141.0,5226,0.0,,
2022-07-06,China,Mainland,226300,124.0,5226,0.0,,
2022-07-07,China,Mainland,226397,97.0,5226,0.0,,
2022-07-08,China,Mainland,226509,112.0,5226,0.0,,
2022-07-09,China,Mainland,226610,101.0,5226,0.0,,
2022-07-10,China,Mainland,226704,94.0,5226,0.0,,
2022-07-11,China,Mainland,226811,107.0,5226,0.0,,
2022-07-12,China,Mainland,226908,97.0,5226,0.0,,
2022-07-13,China,Mainland,227030,122.0,5226,0.0,,
2022-07-14,China,Mainland,227143,113.0,5226,0.0,,
2022-07-15,China,Mainland,227272,129.0,5226,0.0,,
2022-07-16,China,Mainland,227426,154.0,5226,0.0,,
2022-07-17,China,Mainland,227593,167.0,5226,0.0,,
2022-07-18,China,Mainland,227830,237.0,5226,0.0,,
2022-07-19,China,Mainland,227980,150.0,5226,0.0,,
2022-07-20,China,Mainland,228180,200.0,5226,0.0,,
2022-07-21,China,Mainland,228355,175.0,5226,0.0,,
2022-07-22,China,Mainland,228519,164.0,5226,0.0,,
2022-07-23,China,Mainland,228648,129.0,5226,0.0,,
2022-07-24,China,Mainland,228798,150.0,5226,0.0,,
2022-07-25,China,Mainland,228946,148.0,5226,0.0,,
2022-07-26,China,Mainland,229066,120.0,5226,0.0,,
2022-07-27,China,Mainland,229185,119.0,5226,0.0,,
2022-07-28,China,Mainland,229294,109.0,5226,0.0,,
2022-07-29,China,Mainland,229394,100.0,5226,0.0,,
2022-07-30,China,Mainland,229510,116.0,5226,0.0,,
2022-07-31,China,Mainland,229594,84.0,5226,0.0,,
2022-08-01,China,Mainland,229701,107.0,5226,0.0,,
2022-08-02,China,Mainland,229802,101.0,5226,0.0,,
2022-08-03,China,Mainland,229913,111.0,5226,0.0,,
2022-08-04,China,Mainland,230008,95.0,5226,0.0,,
2022-08-05,China,Mainland,230234,226.0,5226,0.0,,
2022-08-06,China,Mainland,230589,355.0,5226,0.0,,
2022-08-07,China,Mainland,231007,418.0,5226,0.0,,
2022-08-08,China,Mainland,231664,657.0,5226,0.0,,
2022-08-09,China,Mainland,231814,150.0,5226,0.0,,
2022-08-10,China,Mainland,232248,434.0,5226,0.0,,
2022-08-11,China,Mainland,232911,663.0,5226,0.0,,
2022-08-12,China,Mainland,233017,106.0,5226,0.0,,
2022-08-13,China,Mainland,233148,131.0,5226,0.0,,
2022-08-14,China,Mainland,235020,1872.0,5226,0.0,,
2022-08-15,China,Mainland,236261,1241.0,5226,0.0,,
2022-08-16,China,Mainland,236898,637.0,5226,0.0,,
2022-08-17,China,Mainland,237580,682.0,5226,0.0,,
2022-08-18,China,Mainland,238183,603.0,5226,0.0,,
2022-08-19,China,Mainland,238791,608.0,5226,0.0,,
2022-08-20,China,Mainland,239368,577.0,5226,0.0,,
2022-08-21,China,Mainland,239740,372.0,5226,0.0,,
2022-08-22,China,Mainland,240234,494.0,5226,0.0,,
2022-08-23,China,Mainland,240647,413.0,5226,0.0,,
2022-08-24,China,Mainland,241037,390.0,5226,0.0,,
2022-08-25,China,Mainland,241266,229.0,5226,0.0,,
2022-08-26,China,Mainland,241649,383.0,5226,0.0,,
2022-08-27,China,Mainland,241956,307.0,5226,0.0,,
2022-08-28,China,Mainland,242308,352.0,5226,0.0,,
2022-08-29,China,Mainland,242690,382.0,5226,0.0,,
2022-08-30,China,Mainland,243081,391.0,5226,0.0,,
2022-08-31,China,Mainland,243449,368.0,5226,0.0,,
2022-09-01,China,Mainland,243822,373.0,5226,0.0,,
2022-09-02,China,Mainland,244324,502.0,5226,0.0,,
2022-09-03,China,Mainland,244708,384.0,5226,0.0,,
2022-09-04,China,Mainland,245057,349.0,5226,0.0,,
2022-09-05,China,Mainland,245367,310.0,5226,0.0,,
2022-09-06,China,Mainland,245747,380.0,5226,0.0,,
2022-09-07,China,Mainland,246027,280.0,5226,0.0,,
2022-09-08,China,Mainland,246328,301.0,5226,0.0,,
2022-09-09,China,Mainland,246618,290.0,5226,0.0,,
2022-09-10,China,Mainland,246852,234.0,5226,0.0,,
2022-09-11,China,Mainland,247078,226.0,5226,0.0,,
2022-09-12,China,Mainland,247320,242.0,5226,0.0,,
2022-09-13,China,Mainland,247542,222.0,5226,0.0,,
2022-09-14,China,Mainland,247724,182.0,5226,0.0,,
2022-09-15,China,Mainland,247885,161.0,5226,0.0,,
2022-09-16,China,Mainland,248025,140.0,5226,0.0,,
2022-09-17,China,Mainland,248129,104.0,5226,0.0,,
2022-09-18,China,Mainland,248264,135.0,5226,0.0,,
2022-09-19,China,Mainland,248437,173.0,5226,0.0,,
2022-09-20,China,Mainland,248587,150.0,5226,0.0,,
2022-09-21,China,Mainland,248767,180.0,5226,0.0,,
2022-09-22,China,Mainland,248984,217.0,5226,0.0,,
2022-09-23,China,Mainland,249172,188.0,5226,0.0,,
2022-09-24,China,Mainland,249303,131.0,5226,0.0,,
2022-09-25,China,Mainland,249444,141.0,5226,0.0,,
2022-09-26,China,Mainland,249645,201.0,5226,0.0,,
2022-09-27,China,Mainland,249784,139.0,5226,0.0,,
2022-09-28,China,Mainland,250294,510.0,5226,0.0,,
2022-09-29,China,Mainland,250450,156.0,5226,0.0,,
2022-09-30,China,Mainland,250622,172.0,5226,0.0,,
2022-10-01,China,Mainland,250801,179.0,5226,0.0,,
2022-10-02,China,Mainland,251041,240.0,5226,0.0,,
2022-10-03,China,Mainland,251349,308.0,5226,0.0,,
2022-10-04,China,Mainland,251565,216.0,5226,0.0,,
2022-10-05,China,Mainland,251851,286.0,5226,0.0,,
2022-10-06,China,Mainland,252139,288.0,5226,0.0,,
2022-10-07,China,Mainland,252615,476.0,5226,0.0,,
2022-10-08,China,Mainland,253143,528.0,5226,0.0,,
2022-10-09,China,Mainland,253577,434.0,5226,0.0,,
2022-10-10,China,Mainland,254068,491.0,5226,0.0,,
2022-10-11,China,Mainland,254485,417.0,5226,0.0,,
2022-10-12,China,Mainland,254854,369.0,5226,0.0,,
2022-10-13,China,Mainland,255170,316.0,5226,0.0,,
2022-10-14,China,Mainland,255531,361.0,5226,0.0,,
2022-10-15,China,Mainland,255775,244.0,5226,0.0,,
2022-10-16,China,Mainland,256020,245.0,5226,0.0,,
2022-10-17,China,Mainland,256270,250.0,5226,0.0,,
2022-10-18,China,Mainland,256517,247.0,5226,0.0,,
2022-10-19,China,Mainland,256728,211.0,5226,0.0,,
2022-10-20,China,Mainland,256942,214.0,5226,0.0,,
2022-10-21,China,Mainland,257157,215.0,5226,0.0,,
2022-10-22,China,Mainland,257364,207.0,5226,0.0,,
2022-10-23,China,Mainland,257585,221.0,5226,0.0,,
2022-10-24,China,Mainland,257831,246.0,5226,0.0,,
2022-10-25,China,Mainland,258043,212.0,5226,0.0,,
2022-10-26,China,Mainland,258400,357.0,5226,0.0,,
2022-10-27,China,Mainland,258634,234.0,5226,0.0,,
2022-10-28,China,Mainland,258662,28.0,5226,0.0,,
2022-10-29,China,Mainland,259039,377.0,5226,0.0,,
2022-10-30,China,Mainland,259440,401.0,5226,0.0,,
2022-10-31,China,Mainland,259961,521.0,5226,0.0,,
2022-11-01,China,Mainland,260508,547.0,5226,0.0,,
2022-11-02,China,Mainland,261508,1000.0,5226,0.0,,
2022-11-03,China,Mainland,262220,712.0,5226,0.0,,
2022-11-04,China,Mainland,262913,693.0,5226,0.0,,
2022-11-05,China,Mainland,263544,631.0,5226,0.0,,
2022-11-06,China,Mainland,264093,549.0,5226,0.0,,
2022-11-07,China,Mainland,265010,917.0,5226,0.0,,
2022-11-08,China,Mainland,266361,1351.0,5226,0.0,,
2022-11-09,China,Mainland,267179,818.0,5226,0.0,,
2022-11-10,China,Mainland,268617,1438.0,5226,0.0,,
2022-11-11,China,Mainland,270251,1634.0,5226,0.0,,
2022-11-12,China,Mainland,271925,1674.0,5226,0.0,,
2022-11-13,China,Mainland,273560,1635.0,5226,0.0,,
2022-11-14,China,Mainland,275221,1661.0,5226,0.0,,
2022-11-15,China,Mainland,277045,1824.0,5226,0.0,,
2022-11-16,China,Mainland,279070,2025.0,5226,0.0,,
2022-11-17,China,Mainland,281342,2272.0,5226,0.0,,
2022-11-18,China,Mainland,283361,2019.0,5226,0.0,,
2022-11-19,China,Mainland,286151,2790.0,5227,1.0,,
2022-11-20,China,Mainland,288219,2068.0,5229,2.0,,
2022-11-21,China,Mainland,290512,2293.0,5231,2.0,,
2022-11-22,China,Mainland,292465,1953.0,5231,0.0,,
2022-11-23,China,Mainland,296404,3939.0,5232,1.0,,
2022-11-24,China,Mainland,299753,3349.0,5232,0.0,,
2022-11-25,China,Mainland,302551,2798.0,5232,0.0,,
2022-11-26,China,Mainland,305952,3401.0,5232,0.0,,
2022-11-27,China,Mainland,309711,3759.0,5232,0.0,,
2022-11-28,China,Mainland,313484,3773.0,5233,1.0,,
2022-11-29,China,Mainland,318117,4633.0,5233,0.0,,
2022-11-30,China,Mainland,322562,4445.0,5233,0.0,,
2022-12-01,China,Mainland,326904,4342.0,5233,0.0,,
2022-12-02,China,Mainland,331281,4377.0,5233,0.0,,
2022-12-03,China,Mainland,335698,4417.0,5233,0.0,,
2022-12-04,China,Mainland,339785,4087.0,5235,2.0,,
2022-12-05,China,Mainland,344901,5116.0,5235,0.0,,
2022-12-06,China,Mainland,347683,2782.0,5235,0.0,,
2022-12-07,China,Mainland,352718,5035.0,5235,0.0,,
2022-12-08,China,Mainland,356821,4103.0,5235,0.0,,
2022-12-09,China,Mainland,360728,3907.0,5235,0.0,,
2022-12-10,China,Mainland,363071,2343.0,5235,0.0,,
2022-12-11,China,Mainland,365312,2241.0,5235,0.0,,
2022-12-12,China,Mainland,367627,2315.0,5235,0.0,,
2022-12-13,China,Mainland,369552,1925.0,5235,0.0,,
2022-12-14,China,Mainland,369552,0.0,5235,0.0,,
2022-12-15,China,Mainland,369552,0.0,5235,0.0,,
2022-12-16,China,Mainland,369552,0.0,5235,0.0,,
2022-12-17,China,Mainland,375531,5979.0,5235,0.0,,
2022-12-18,China,Mainland,377490,1959.0,5235,0.0,,
2022-12-19,China,Mainland,382156,4666.0,5242,7.0,,
2022-12-20,China,Mainland,382161,5.0,5242,0.0,,
2022-12-21,China,Mainland,388105,5944.0,5242,0.0,,
2022-12-22,China,Mainland,391866,3761.0,5242,0.0,,
2022-12-23,China,Mainland,395994,4128.0,5242,0.0,,
2022-12-24,China,Mainland,398977,2983.0,5242,0.0,,
2022-12-25,China,Mainland,401645,2668.0,5242,0.0,,
2022-12-26,China,Mainland,406081,4436.0,5243,1.0,,
2022-12-27,China,Mainland,411312,5231.0,5246,3.0,,
