date,country,province,cumulative_confirmed,daily_confirmed,cumulative_deaths,daily_deaths,cumulative_recovered,daily_recovered
2022-01-07,China,ALL,129491,211.0,5106,1.0,,
2022-01-08,China,ALL,129738,247.0,5107,1.0,,
2022-01-09,China,ALL,129959,221.0,5109,2.0,,
2022-01-10,China,ALL,130213,254.0,5109,0.0,,
2022-01-11,China,ALL,130497,284.0,5111,2.0,,
2022-01-12,China,ALL,130737,240.0,5111,0.0,,
2022-01-13,China,ALL,130977,240.0,5111,0.0,,
2022-01-14,China,ALL,131184,207.0,5112,1.0,,
2022-01-15,China,ALL,131327,143.0,5113,1.0,,
2022-01-16,China,ALL,131601,274.0,5114,1.0,,
2022-01-17,China,ALL,131796,195.0,5114,0.0,,
2022-01-18,China,ALL,131928,132.0,5115,1.0,,
2022-01-19,China,ALL,132043,115.0,5115,0.0,,
2022-01-20,China,ALL,132148,105.0,5116,1.0,,
2022-01-21,China,ALL,132264,116.0,5116,0.0,,
2022-01-22,China,ALL,132383,119.0,5116,0.0,,
2022-01-23,China,ALL,132597,214.0,5116,0.0,,
2022-01-24,China,ALL,132772,175.0,5116,0.0,,
2022-01-25,China,ALL,132978,206.0,5117,1.0,,
2022-01-26,China,ALL,133209,231.0,5117,0.0,,
2022-01-27,China,ALL,133484,275.0,5117,0.0,,
2022-01-28,China,ALL,133709,225.0,5117,0.0,,
2022-01-29,China,ALL,133939,230.0,5117,0.0,,
2022-01-30,China,ALL,134139,200.0,5118,1.0,,
2022-01-31,China,ALL,134345,206.0,5119,1.0,,
2022-02-01,China,ALL,134564,219.0,5119,0.0,,
2022-02-02,China,ALL,134745,181.0,5119,0.0,,
2022-02-03,China,ALL,135008,263.0,5119,0.0,,
2022-02-04,China,ALL,135216,208.0,5119,0.0,,
2022-02-05,China,ALL,135663,447.0,5120,1.0,,
2022-02-06,China,ALL,136115,452.0,5120,0.0,,
2022-02-07,China,ALL,136880,765.0,5120,0.0,,
2022-02-08,China,ALL,137648,768.0,5121,1.0,,
2022-02-09,China,ALL,138855,1207.0,5123,2.0,,
2022-02-10,China,ALL,139968,1113.0,5124,1.0,,
2022-02-11,China,ALL,141448,1480.0,5125,1.0,,
2022-02-12,China,ALL,143060,1612.0,5128,3.0,,
2022-02-13,China,ALL,144519,1459.0,5128,0.0,,
2022-02-14,China,ALL,146700,2181.0,5130,2.0,,
2022-02-15,China,ALL,148461,1761.0,5133,3.0,,
2022-02-16,China,ALL,152856,4395.0,5136,3.0,,
2022-02-17,China,ALL,159083,6227.0,5148,12.0,,
2022-02-18,China,ALL,162889,3806.0,5169,21.0,,
2022-02-19,China,ALL,169170,6281.0,5186,17.0,,
2022-02-20,China,ALL,175417,6247.0,5198,12.0,,
2022-02-21,China,ALL,183114,7697.0,5210,12.0,,
2022-02-22,China,ALL,189565,6451.0,5246,36.0,,
2022-02-23,China,ALL,198478,8913.0,5295,49.0,,
2022-02-24,China,ALL,207599,9121.0,5335,40.0,,
2022-02-25,China,ALL,217932,10333.0,5408,73.0,,
2022-02-26,China,ALL,292792,74860.0,5488,80.0,,
2022-02-27,China,ALL,344032,51240.0,5570,82.0,,
2022-02-28,China,ALL,400569,56537.0,5655,85.0,,
2022-03-01,China,ALL,456582,56013.0,5901,246.0,,
2022-03-02,China,ALL,533295,76713.0,6079,178.0,,
2022-03-03,China,ALL,610697,77402.0,6279,200.0,,
2022-03-04,China,ALL,683791,73094.0,6467,188.0,,
2022-03-05,China,ALL,751844,68053.0,6687,220.0,,
2022-03-06,China,ALL,792163,40319.0,6920,233.0,,
2022-03-07,China,ALL,829306,37143.0,7201,281.0,,
2022-03-08,China,ALL,868818,39512.0,7492,291.0,,
2022-03-09,China,ALL,899945,31127.0,7784,292.0,,
2022-03-10,China,ALL,932696,32751.0,8066,282.0,,
2022-03-11,China,ALL,963302,30606.0,8361,295.0,,
2022-03-12,China,ALL,992569,29267.0,8646,285.0,,
2022-03-13,China,ALL,1028437,35868.0,8910,264.0,,
2022-03-14,China,ALL,1057573,29136.0,9196,286.0,,
2022-03-15,China,ALL,1090400,32827.0,9485,289.0,,
2022-03-16,China,ALL,1123895,33495.0,9764,279.0,,
2022-03-17,China,ALL,1147435,23540.0,10054,290.0,,
2022-03-18,China,ALL,1171570,24135.0,10319,265.0,,
2022-03-19,China,ALL,1193563,21993.0,10571,252.0,,
2022-03-20,China,ALL,1210422,16859.0,10817,246.0,,
2022-03-21,China,ALL,1228883,18461.0,11040,223.0,,
2022-03-22,China,ALL,1249958,21075.0,11285,245.0,,
2022-03-23,China,ALL,1266606,16648.0,11490,205.0,,
2022-03-24,China,ALL,1283788,17182.0,11691,201.0,,
2022-03-25,China,ALL,1299036,15248.0,11883,192.0,,
2022-03-26,China,ALL,1313471,14435.0,12024,141.0,,
2022-03-27,China,ALL,1327092,13621.0,12175,151.0,,
2022-03-28,China,ALL,1340972,13880.0,12344,169.0,,
2022-03-29,China,ALL,1355883,14911.0,12495,151.0,,
2022-03-30,China,ALL,1371807,15924.0,12630,135.0,,
2022-03-31,China,ALL,1385495,13688.0,12749,119.0,,
2022-04-01,China,ALL,1400358,14863.0,12869,120.0,,
2022-04-02,China,ALL,1414142,13784.0,12985,116.0,,
2022-04-03,China,ALL,1430893,16751.0,13097,112.0,,
2022-04-04,China,ALL,1446956,16063.0,13187,90.0,,
2022-04-05,China,ALL,1466859,19903.0,13274,87.0,,
2022-04-06,China,ALL,1490014,23155.0,13385,111.0,,
2022-04-07,China,ALL,1515913,25899.0,13482,97.0,,
2022-04-08,China,ALL,1541981,26068.0,13568,86.0,,
2022-04-09,China,ALL,1569185,27204.0,13630,62.0,,
2022-04-10,China,ALL,1597094,27909.0,13695,65.0,,
2022-04-11,China,ALL,1626085,28991.0,13752,57.0,,
2022-04-12,China,ALL,1652078,25993.0,13812,60.0,,
2022-04-13,China,ALL,1682737,30659.0,13874,62.0,,
2022-04-14,China,ALL,1713300,30563.0,13928,54.0,,
2022-04-15,China,ALL,1738527,25227.0,13995,67.0,,
2022-04-16,China,ALL,1762757,24230.0,14037,42.0,,
2022-04-17,China,ALL,1787635,24878.0,14066,29.0,,
2022-04-18,China,ALL,1811382,23747.0,14096,30.0,,
2022-04-19,China,ALL,1832597,21215.0,14120,24.0,,
2022-04-20,China,ALL,1849430,16833.0,14131,11.0,,
2022-04-21,China,ALL,1869000,19570.0,14166,35.0,,
2022-04-22,China,ALL,1888027,19027.0,14192,26.0,,
2022-04-23,China,ALL,1911669,23642.0,14213,21.0,,
2022-04-24,China,ALL,1933414,21745.0,14265,52.0,,
2022-04-25,China,ALL,1953258,19844.0,14334,69.0,,
2022-04-26,China,ALL,1970377,17119.0,14393,59.0,,
2022-04-27,China,ALL,1983788,13411.0,14449,56.0,,
2022-04-28,China,ALL,1994593,10805.0,14501,52.0,,
2022-04-29,China,ALL,2005524,10931.0,14564,63.0,,
2022-04-30,China,ALL,2015624,10100.0,14621,57.0,,
2022-05-01,China,ALL,2024284,8660.0,14697,76.0,,
2022-05-02,China,ALL,2031342,7058.0,14722,25.0,,
2022-05-03,China,ALL,2037518,6176.0,14745,23.0,,
2022-05-04,China,ALL,2043178,5660.0,14761,16.0,,
2022-05-05,China,ALL,2048423,5245.0,14778,17.0,,
2022-05-06,China,ALL,2053250,4827.0,14802,24.0,,
2022-05-07,China,ALL,2057995,4745.0,14810,8.0,,
2022-05-08,China,ALL,2062668,4673.0,14823,13.0,,
2022-05-09,China,ALL,2066938,4270.0,14830,7.0,,
2022-05-10,China,ALL,2070480,3542.0,14842,12.0,,
2022-05-11,China,ALL,2072376,1896.0,14850,8.0,,
2022-05-12,China,ALL,2074583,2207.0,14854,4.0,,
2022-05-13,China,ALL,2077182,2599.0,14858,4.0,,
2022-05-14,China,ALL,2079353,2171.0,14862,4.0,,
2022-05-15,China,ALL,2081192,1839.0,14867,5.0,,
2022-05-16,China,ALL,2082624,1432.0,14868,1.0,,
2022-05-17,China,ALL,2084058,1434.0,14871,3.0,,
2022-05-18,China,ALL,2085584,1526.0,14876,5.0,,
2022-05-19,China,ALL,2086877,1293.0,14877,1.0,,
2022-05-20,China,ALL,2088229,1352.0,14882,5.0,,
2022-05-21,China,ALL,2089569,1340.0,14885,3.0,,
2022-05-22,China,ALL,2090677,1108.0,14886,1.0,,
2022-05-23,China,ALL,2091649,972.0,14887,1.0,,
2022-05-24,China,ALL,2092491,842.0,14887,0.0,,
2022-05-25,China,ALL,2093305,814.0,14890,3.0,,
2022-05-26,China,ALL,2094030,725.0,14893,3.0,,
2022-05-27,China,ALL,2094679,649.0,14894,1.0,,
2022-05-28,China,ALL,2095275,596.0,14895,1.0,,
2022-05-29,China,ALL,2095730,455.0,14895,0.0,,
2022-05-30,China,ALL,2096200,470.0,14897,2.0,,
2022-05-31,China,ALL,2096684,484.0,14897,0.0,,
2022-06-01,China,ALL,2097282,598.0,14899,2.0,,
2022-06-02,China,ALL,2097925,643.0,14900,1.0,,
2022-06-03,China,ALL,2098595,670.0,14902,2.0,,
2022-06-04,China,ALL,2099041,446.0,14903,1.0,,
2022-06-05,China,ALL,2099865,824.0,14907,4.0,,
2022-06-06,China,ALL,2100607,742.0,14907,0.0,,
2022-06-07,China,ALL,2101049,442.0,14910,3.0,,
2022-06-08,China,ALL,2101560,511.0,14910,0.0,,
2022-06-09,China,ALL,2102379,819.0,14911,1.0,,
2022-06-10,China,ALL,2103227,848.0,14912,1.0,,
2022-06-11,China,ALL,2104341,1114.0,14913,1.0,,
2022-06-12,China,ALL,2105331,990.0,14913,0.0,,
2022-06-13,China,ALL,2106288,957.0,14913,0.0,,
2022-06-14,China,ALL,2107342,1054.0,14914,1.0,,
2022-06-15,China,ALL,2108598,1256.0,14915,1.0,,
2022-06-16,China,ALL,2109935,1337.0,14915,0.0,,
2022-06-17,China,ALL,2111214,1279.0,14916,1.0,,
2022-06-18,China,ALL,2112692,1478.0,14916,0.0,,
2022-06-19,China,ALL,2114127,1435.0,14918,2.0,,
2022-06-20,China,ALL,2115561,1434.0,14919,1.0,,
2022-06-21,China,ALL,2116897,1336.0,14919,0.0,,
2022-06-22,China,ALL,2118491,1594.0,14920,1.0,,
2022-06-23,China,ALL,2120269,1778.0,14921,1.0,,
2022-06-24,China,ALL,2122283,2014.0,14921,0.0,,
2022-06-25,China,ALL,2124209,1926.0,14922,1.0,,
2022-06-26,China,ALL,2126233,2024.0,14922,0.0,,
2022-06-27,China,ALL,2128225,1992.0,14922,0.0,,
2022-06-28,China,ALL,2130033,1808.0,14923,1.0,,
2022-06-29,China,ALL,2132190,2157.0,14924,1.0,,
2022-06-30,China,ALL,2134718,2528.0,14927,3.0,,
2022-07-01,China,ALL,2137169,2451.0,14928,1.0,,
2022-07-02,China,ALL,2139919,2750.0,14932,4.0,,
2022-07-03,China,ALL,2142216,2297.0,14934,2.0,,
2022-07-04,China,ALL,2144566,2350.0,14934,0.0,,
2022-07-05,China,ALL,2147330,2764.0,14934,0.0,,
2022-07-06,China,ALL,2150503,3173.0,14935,1.0,,
2022-07-07,China,ALL,2153986,3483.0,14936,1.0,,
2022-07-08,China,ALL,2157433,3447.0,14939,3.0,,
2022-07-09,China,ALL,2160884,3451.0,14940,1.0,,
2022-07-10,China,ALL,2164305,3421.0,14943,3.0,,
2022-07-11,China,ALL,2167619,3314.0,14950,7.0,,
2022-07-12,China,ALL,2170811,3192.0,14952,2.0,,
2022-07-13,China,ALL,2174317,3506.0,14955,3.0,,
2022-07-14,China,ALL,2178366,4049.0,14963,8.0,,
2022-07-15,China,ALL,2182488,4122.0,14968,5.0,,
2022-07-16,China,ALL,2186813,4325.0,14969,1.0,,
2022-07-17,China,ALL,2190992,4179.0,14973,4.0,,
2022-07-18,China,ALL,2195056,4064.0,14976,3.0,,
2022-07-19,China,ALL,2198945,3889.0,14980,4.0,,
2022-07-20,China,ALL,2203789,4844.0,14981,1.0,,
2022-07-21,China,ALL,2209013,5224.0,14986,5.0,,
2022-07-22,China,ALL,2214254,5241.0,14992,6.0,,
2022-07-23,China,ALL,2219264,5010.0,15000,8.0,,
2022-07-24,China,ALL,2224482,5218.0,15009,9.0,,
2022-07-25,China,ALL,2229362,4880.0,15012,3.0,,
2022-07-26,China,ALL,2234541,5179.0,15019,7.0,,
2022-07-27,China,ALL,2240160,5619.0,15029,10.0,,
2022-07-28,China,ALL,2245156,4996.0,15034,5.0,,
2022-07-29,China,ALL,2250565,5409.0,15039,5.0,,
2022-07-30,China,ALL,2255689,5124.0,15045,6.0,,
2022-07-31,China,ALL,2260777,5088.0,15046,1.0,,
2022-08-01,China,ALL,2265424,4647.0,15052,6.0,,
2022-08-02,China,ALL,2270011,4587.0,15063,11.0,,
2022-08-03,China,ALL,2274979,4968.0,15067,4.0,,
2022-08-04,China,ALL,2280418,5439.0,15070,3.0,,
2022-08-05,China,ALL,2285355,4937.0,15074,4.0,,
2022-08-06,China,ALL,2290634,5279.0,15079,5.0,,
2022-08-07,China,ALL,2295769,5135.0,15084,5.0,,
2022-08-08,China,ALL,2300466,4697.0,15091,7.0,,
2022-08-09,China,ALL,2304661,4195.0,15094,3.0,,
2022-08-10,China,ALL,2311307,6646.0,15099,5.0,,
2022-08-11,China,ALL,2316346,5039.0,15101,2.0,,
2022-08-12,China,ALL,2322331,5985.0,15106,5.0,,
2022-08-13,China,ALL,2330459,8128.0,15109,3.0,,
2022-08-14,China,ALL,2339195,8736.0,15112,3.0,,
2022-08-15,China,ALL,2345333,6138.0,15116,4.0,,
2022-08-16,China,ALL,2354676,9343.0,15127,11.0,,
2022-08-17,China,ALL,2363469,8793.0,15131,4.0,,
2022-08-18,China,ALL,2372972,9503.0,15136,5.0,,
2022-08-19,China,ALL,2382169,9197.0,15144,8.0,,
2022-08-20,China,ALL,2390686,8517.0,15149,5.0,,
2022-08-21,China,ALL,2397571,6885.0,15152,3.0,,
2022-08-22,China,ALL,2407635,10064.0,15157,5.0,,
2022-08-23,China,ALL,2416140,8505.0,15167,10.0,,
2022-08-24,China,ALL,2425558,9418.0,15182,15.0,,
2022-08-25,China,ALL,2435598,10040.0,15192,10.0,,
2022-08-26,China,ALL,2443816,8218.0,15199,7.0,,
2022-08-27,China,ALL,2452580,8764.0,15203,4.0,,
2022-08-28,China,ALL,2466054,13474.0,15213,10.0,,
2022-08-29,China,ALL,2476316,10262.0,15217,4.0,,
2022-08-30,China,ALL,2486863,10547.0,15231,14.0,,
2022-08-31,China,ALL,2498088,11225.0,15240,9.0,,
2022-09-01,China,ALL,2510703,12615.0,15251,11.0,,
2022-09-02,China,ALL,2522721,12018.0,15259,8.0,,
2022-09-03,China,ALL,2533531,10810.0,15266,7.0,,
2022-09-04,China,ALL,2547297,13766.0,15275,9.0,,
2022-09-05,China,ALL,2558905,11608.0,15283,8.0,,
2022-09-06,China,ALL,2569910,11005.0,15292,9.0,,
2022-09-07,China,ALL,2581660,11750.0,15308,16.0,,
2022-09-08,China,ALL,2594190,12530.0,15320,12.0,,
2022-09-09,China,ALL,2605616,11426.0,15331,11.0,,
2022-09-10,China,ALL,2616674,11058.0,15339,8.0,,
2022-09-11,China,ALL,2626983,10309.0,15350,11.0,,
2022-09-12,China,ALL,2635990,9007.0,15361,11.0,,
2022-09-13,China,ALL,2644191,8201.0,15371,10.0,,
2022-09-14,China,ALL,2652714,8523.0,15381,10.0,,
2022-09-15,China,ALL,2661940,9226.0,15387,6.0,,
2022-09-16,China,ALL,2671881,9941.0,15403,16.0,,
2022-09-17,China,ALL,2680816,8935.0,15419,16.0,,
2022-09-18,China,ALL,2689291,8475.0,15442,23.0,,
2022-09-19,China,ALL,2696527,7236.0,15452,10.0,,
2022-09-20,China,ALL,2702866,6339.0,15459,7.0,,
2022-09-21,China,ALL,2709291,6425.0,15468,9.0,,
2022-09-22,China,ALL,2716077,6786.0,15485,17.0,,
2022-09-23,China,ALL,2722353,6276.0,15650,165.0,,
2022-09-24,China,ALL,2728374,6021.0,15657,7.0,,
2022-09-25,China,ALL,2733103,4729.0,15667,10.0,,
2022-09-26,China,ALL,2737936,4833.0,15679,12.0,,
2022-09-27,China,ALL,2742421,4485.0,15686,7.0,,
2022-09-28,China,ALL,2747530,5109.0,15700,14.0,,
2022-09-29,China,ALL,2752556,5026.0,15705,5.0,,
2022-09-30,China,ALL,2757442,4886.0,15713,8.0,,
2022-10-01,China,ALL,2762150,4708.0,15719,6.0,,
2022-10-02,China,ALL,2766475,4325.0,15725,6.0,,
2022-10-03,China,ALL,2770859,4384.0,15728,3.0,,
2022-10-04,China,ALL,2775058,4199.0,15736,8.0,,
2022-10-05,China,ALL,2779780,4722.0,15746,10.0,,
2022-10-06,China,ALL,2785437,5657.0,15752,6.0,,
2022-10-07,China,ALL,2791596,6159.0,15754,2.0,,
2022-10-08,China,ALL,2799588,7992.0,15767,13.0,,
2022-10-09,China,ALL,2804912,5324.0,15770,3.0,,
2022-10-10,China,ALL,2811879,6967.0,15781,11.0,,
2022-10-11,China,ALL,2820009,8130.0,15790,9.0,,
2022-10-12,China,ALL,2825166,5157.0,15799,9.0,,
2022-10-13,China,ALL,2832279,7113.0,15807,8.0,,
2022-10-14,China,ALL,2838844,6565.0,15814,7.0,,
2022-10-15,China,ALL,2845461,6617.0,15821,7.0,,
2022-10-16,China,ALL,2852031,6570.0,15827,6.0,,
2022-10-17,China,ALL,2858293,6262.0,15832,5.0,,
2022-10-18,China,ALL,2864168,5875.0,15839,7.0,,
2022-10-19,China,ALL,2870228,6060.0,15852,13.0,,
2022-10-20,China,ALL,2876602,6374.0,15861,9.0,,
2022-10-21,China,ALL,2882971,6369.0,15870,9.0,,
2022-10-22,China,ALL,2889897,6926.0,15877,7.0,,
2022-10-23,China,ALL,2896422,6525.0,15881,4.0,,
2022-10-24,China,ALL,2902917,6495.0,15888,7.0,,
2022-10-25,China,ALL,2909352,6435.0,15898,10.0,,
2022-10-26,China,ALL,2916167,6815.0,15905,7.0,,
2022-10-27,China,ALL,2923470,7303.0,15913,8.0,,
2022-10-28,China,ALL,2930381,6911.0,15920,7.0,,
2022-10-29,China,ALL,2937389,7008.0,15928,8.0,,
2022-10-30,China,ALL,2944653,7264.0,15940,12.0,,
2022-10-31,China,ALL,2952291,7638.0,15952,12.0,,
2022-11-01,China,ALL,2959481,7190.0,15965,13.0,,
2022-11-02,China,ALL,2967572,8091.0,15973,8.0,,
2022-11-03,China,ALL,2976228,8656.0,15983,10.0,,
2022-11-04,China,ALL,2984649,8421.0,15994,11.0,,
2022-11-05,China,ALL,2997306,12657.0,16012,18.0,,
2022-11-06,China,ALL,3002843,5537.0,16025,13.0,,
2022-11-07,China,ALL,3013968,11125.0,16030,5.0,,
2022-11-08,China,ALL,3026615,12647.0,16034,4.0,,
2022-11-09,China,ALL,3046538,19923.0,16047,13.0,,
2022-11-10,China,ALL,3053673,7135.0,16056,9.0,,
2022-11-11,China,ALL,3070130,16457.0,16066,10.0,,
2022-11-12,China,ALL,3100114,29984.0,16072,6.0,,
2022-11-13,China,ALL,3108324,8210.0,16081,9.0,,
2022-11-14,China,ALL,3129859,21535.0,16091,10.0,,
2022-11-15,China,ALL,3153405,23546.0,15781,0.0,,
2022-11-16,China,ALL,3200035,46630.0,15789,8.0,,
2022-11-17,China,ALL,3210359,10324.0,15801,12.0,,
2022-11-18,China,ALL,3242270,31911.0,15809,8.0,,
2022-11-19,China,ALL,3295792,53522.0,15819,10.0,,
2022-11-20,China,ALL,3329533,33741.0,15834,15.0,,
2022-11-21,China,ALL,3364415,34882.0,15847,13.0,,
2022-11-22,China,ALL,3373507,9092.0,15860,13.0,,
2022-11-23,China,ALL,3437108,63601.0,15872,12.0,,
2022-11-24,China,ALL,3449676,12568.0,15885,13.0,,
2022-11-25,China,ALL,3490482,40806.0,15901,16.0,,
2022-11-26,China,ALL,3533755,43273.0,15910,9.0,,
2022-11-27,China,ALL,3580291,46536.0,15930,20.0,,
2022-11-28,China,ALL,3627131,46840.0,15957,27.0,,
2022-11-29,China,ALL,3705990,78859.0,15970,13.0,,
2022-11-30,China,ALL,3719252,13262.0,15986,16.0,,
2022-12-01,China,ALL,3764783,45531.0,16001,15.0,,
2022-12-02,China,ALL,3837220,72437.0,16012,11.0,,
2022-12-03,China,ALL,3851748,14528.0,16031,19.0,,
2022-12-04,China,ALL,3892221,40473.0,16047,16.0,,
2022-12-05,China,ALL,3931982,39761.0,16067,20.0,,
2022-12-06,China,ALL,3967054,35072.0,16083,16.0,,
2022-12-07,China,ALL,4004311,37257.0,16105,22.0,,
2022-12-08,China,ALL,4039789,35478.0,16132,27.0,,
2022-12-09,China,ALL,4070575,30786.0,16155,23.0,,
2022-12-10,China,ALL,4097741,27166.0,16176,21.0,,
2022-12-11,China,ALL,4123336,25595.0,16200,24.0,,
2022-12-12,China,ALL,4146984,23648.0,16225,25.0,,
2022-12-13,China,ALL,4167941,20957.0,16262,37.0,,
2022-12-14,China,ALL,4182811,14870.0,16297,35.0,,
2022-12-15,China,ALL,4199891,17080.0,16316,19.0,,
2022-12-16,China,ALL,4215617,15726.0,16348,32.0,,
2022-12-17,China,ALL,4221819,6202.0,16390,42.0,,
2022-12-18,China,ALL,4239659,17840.0,16416,26.0,,
2022-12-19,China,ALL,4275828,36169.0,16506,90.0,,
2022-12-20,China,ALL,4290905,15077.0,16509,3.0,,
2022-12-21,China,ALL,4313898,22993.0,16593,84.0,,
2022-12-22,China,ALL,4337428,23530.0,16594,1.0,,
2022-12-23,China,ALL,4361840,24412.0,16634,40.0,,
2022-12-24,China,ALL,4386235,24395.0,16673,39.0,,
2022-12-25,China,ALL,4410207,23972.0,16725,52.0,,
2022-12-26,China,ALL,4434075,23868.0,16775,50.0,,
2022-12-27,China,ALL,4458006,23931.0,16838,63.0,,
2022-12-28,China,ALL,4484059,26053.0,16900,62.0,,
2022-12-29,China,ALL,4514557,30498.0,16964,64.0,,
2022-12-30,China,ALL,4549736,35179.0,17042,78.0,,
2022-12-31,China,ALL,4584205,34469.0,17102,60.0,,
2023-01-01,China,ALL,4612203,27998.0,17167,65.0,,
2023-01-02,China,ALL,4637347,25144.0,17249,82.0,,
2023-01-03,China,ALL,4661332,23985.0,17333,84.0,,
2023-01-04,China,ALL,4687167,25835.0,17402,69.0,,
2023-01-05,China,ALL,4715239,28072.0,17477,75.0,,
2023-01-06,China,ALL,4745734,30495.0,17544,67.0,,
2023-01-07,China,ALL,4768765,23031.0,17624,80.0,,
2023-01-08,China,ALL,4797126,28361.0,17698,74.0,,
2023-01-09,China,ALL,4808767,11641.0,17762,64.0,,
2023-01-10,China,ALL,4818146,9379.0,17837,75.0,,
2023-01-11,China,ALL,4827425,9279.0,17904,67.0,,
2023-01-12,China,ALL,4836767,9342.0,18001,97.0,,
2023-01-13,China,ALL,4845027,8260.0,18072,71.0,,
2023-01-14,China,ALL,4852776,7749.0,18126,54.0,,
2023-01-15,China,ALL,4859037,6261.0,78087,59961.0,,
2023-01-16,China,ALL,4863690,4653.0,78137,50.0,,
2023-01-17,China,ALL,4867556,3866.0,78190,53.0,,
2023-01-18,China,ALL,4871355,3799.0,78247,57.0,,
2023-01-19,China,ALL,4875374,4019.0,78294,47.0,,
2023-01-20,China,ALL,4879169,3795.0,78336,42.0,,
2023-01-21,China,ALL,4882683,3514.0,91023,12687.0,,
2023-01-22,China,ALL,4885426,2743.0,91061,38.0,,
2023-01-23,China,ALL,4887702,2276.0,91111,50.0,,
2023-01-24,China,ALL,4889691,1989.0,91147,36.0,,
2023-01-25,China,ALL,4891987,2296.0,91174,27.0,,
2023-01-26,China,ALL,4894391,2404.0,91204,30.0,,
2023-01-27,China,ALL,4896727,2336.0,91226,22.0,,
2023-01-28,China,ALL,4900210,3483.0,97623,6397.0,,
2023-01-29,China,ALL,4903495,3285.0,97643,20.0,,
2023-01-30,China,ALL,4903496,1.0,97648,5.0,,
2023-01-31,China,ALL,4903497,1.0,97663,15.0,,
2023-02-01,China,ALL,4903498,1.0,97668,5.0,,
2023-02-02,China,ALL,4903503,5.0,97680,12.0,,
2023-02-03,China,ALL,4903505,2.0,97685,5.0,,
2023-02-04,China,ALL,4903507,2.0,100970,3285.0,,
2023-02-05,China,ALL,4903507,0.0,100977,7.0,,
2023-02-06,China,ALL,4903509,2.0,100982,5.0,,
2023-02-07,China,ALL,4903513,4.0,100990,8.0,,
2023-02-08,China,ALL,4903515,2.0,100992,2.0,,
2023-02-09,China,ALL,4903516,1.0,100998,6.0,,
2023-02-10,China,ALL,4903516,0.0,101003,5.0,,
2023-02-11,China,ALL,4903517,1.0,101007,4.0,,
2023-02-12,China,ALL,4903517,0.0,101009,2.0,,
2023-02-13,China,ALL,4903517,0.0,101013,4.0,,
2023-02-14,China,ALL,4903517,0.0,101016,3.0,,
2023-02-15,China,ALL,4903520,3.0,101020,4.0,,
2023-02-16,China,ALL,4903520,0.0,101022,2.0,,
2023-02-17,China,ALL,4903520,0.0,101024,2.0,,
2023-02-18,China,ALL,4903521,1.0,101029,5.0,,
2023-02-19,China,ALL,4903521,0.0,101031,2.0,,
2023-02-20,China,ALL,4903521,0.0,101034,3.0,,
2023-02-21,China,ALL,4903523,2.0,101036,2.0,,
2023-02-22,China,ALL,4903523,0.0,101036,0.0,,
2023-02-23,China,ALL,4903523,0.0,101036,0.0,,
2023-02-24,China,ALL,4903523,0.0,101038,2.0,,
2023-02-25,China,ALL,4903524,1.0,101040,2.0,,
2023-02-26,China,ALL,4903524,0.0,101042,2.0,,
2023-02-27,China,ALL,4903524,0.0,101042,0.0,,
2023-02-28,China,ALL,4903524,0.0,101048,6.0,,
2023-03-01,China,ALL,4903524,0.0,101051,3.0,,
2023-03-02,China,ALL,4903524,0.0,101051,0.0,,
2023-03-03,China,ALL,4903524,0.0,101052,1.0,,
2023-03-04,China,ALL,4903524,0.0,101053,1.0,,
2023-03-05,China,ALL,4903524,0.0,101054,1.0,,
2023-03-06,China,ALL,4903524,0.0,101055,1.0,,
2023-03-07,China,ALL,4903524,0.0,101055,0.0,,
2023-03-08,China,ALL,4903524,0.0,101055,0.0,,
2023-03-09,China,ALL,4903524,0.0,101056,1.0,,
