date,day,susceptible,infected,removed,beta_raw,gamma_raw,beta,gamma,reproduction_number
2020-02-12,21.0,39817.80000000002,38504.0,6195.0,0.3930241013920632,0.035996260128817785,0.3930241013920632,0.035996260128817785,10.918470418470418
2020-02-13,22.0,24684.800000000017,52251.0,7581.0,0.12363399743545578,0.03659260109854357,0.12363399743545578,0.03659260109854357,3.3786610878661083
2020-02-14,23.0,18224.800000000017,56799.0,9493.0,0.03618021444039508,0.025757495730558636,0.03618021444039508,0.025757495730558636,1.404647983595352
2020-02-15,24.0,16169.800000000017,57391.0,10956.0,0.03657367879981182,0.027129689324110053,0.03657367879981182,0.027129689324110053,1.3481053307642903
2020-02-16,25.0,14070.800000000017,57933.0,12513.0,0.03310721005299225,0.031156680993561527,0.03310721005299225,0.031156680993561527,1.0626038781163434
2020-02-17,26.0,12152.800000000017,58046.0,14318.0,0.030579195810219482,0.03243978913275678,0.030579195810219482,0.03243978913275678,0.9426447158789166
2020-02-18,27.0,10377.800000000017,57938.0,16201.0,0.007024750595464117,0.03218958196693017,0.007024750595464117,0.03218958196693017,0.21823056300268096
2020-02-19,28.0,9970.800000000017,56480.0,18066.0,0.008020538243626063,0.03845609065155808,0.008020538243626063,0.03845609065155808,0.2085635359116022
2020-02-20,29.0,9517.800000000017,54761.0,20238.0,0.008637534011431493,0.01261846934862402,0.008637534011431493,0.01261846934862402,0.6845151953690304
2020-02-21,30.0,9044.800000000017,54543.0,20929.0,0.026584529637167006,0.07698513099756156,0.026584529637167006,0.07698513099756156,0.34532031436056204
2020-02-22,31.0,7594.8000000000175,51794.0,25128.0,0.0003089160906668726,0.009364018998339576,0.0003089160906668726,0.009364018998339576,0.032989690721649485
2020-02-23,32.0,7578.8000000000175,51325.0,25613.0,0.004169508037018997,0.03838285435947394,0.004169508037018997,0.03838285435947394,0.1086294416243655
2020-02-24,33.0,7364.8000000000175,49569.0,27583.0,0.010248340696806472,0.05507474429583006,0.010248340696806472,0.05507474429583006,0.18608058608058609
2020-02-25,34.0,6856.8000000000175,47347.0,30313.0,0.008553868249308299,0.05185122605444907,0.008553868249308299,0.05185122605444907,0.164969450101833
2020-02-26,35.0,6451.8000000000175,45297.0,32768.0,0.009559131951343357,0.0634479104576462,0.009559131951343357,0.0634479104576462,0.15066109951287407
