date,day,susceptible,infected,removed,beta_raw,gamma_raw,beta,gamma,reproduction_number
2020-06-16,146.0,2292.800000040894,3679.0,84201.0,0.011144332699103017,0.0046208208752378365,0.011144332699103017,0.0046208208752378365,2.411764705882353
2020-06-17,147.0,2251.800000040894,3703.0,84218.0,0.0118822576289495,0.0016203078584931137,0.0118822576289495,0.0016203078584931137,7.333333333333333
2020-06-18,148.0,2207.800000040894,3741.0,84224.0,0.0016038492381716118,0.0,0.0016038492381716118,1e-06,1603.849238171612
2020-06-19,149.0,2201.800000040894,3747.0,84224.0,0.016813450760608487,0.005070723245262877,0.016813450760608487,0.005070723245262877,3.3157894736842106
2020-06-20,150.0,2138.800000040894,3791.0,84243.0,0.006067000791347929,0.0005275652862041678,0.006067000791347929,0.0005275652862041678,11.5
2020-06-21,151.0,2115.800000040894,3812.0,84245.0,0.015215110178384051,0.0031479538300104933,0.015215110178384051,0.0031479538300104933,4.833333333333333
2020-06-22,152.0,2057.800000040894,3858.0,84257.0,0.009072058061171591,0.0023328149300155523,0.009072058061171591,0.0023328149300155523,3.8888888888888884
2020-06-23,153.0,2022.8000000408938,3884.0,84266.0,0.005664263645726055,0.0018022657054582905,0.005664263645726055,0.0018022657054582905,3.1428571428571423
2020-06-24,154.0,2000.8000000408938,3899.0,84273.0,0.007437804565273147,0.0028212362144139523,0.007437804565273147,0.0028212362144139523,2.6363636363636362
2020-06-25,155.0,1971.8000000408938,3917.0,84284.0,0.007148327801889201,0.0020423793719683433,0.007148327801889201,0.0020423793719683433,3.5
2020-06-26,156.0,1943.8000000408938,3937.0,84292.0,0.007366014732029464,0.0027940055880111762,0.007366014732029464,0.0027940055880111762,2.6363636363636362
2020-06-27,157.0,1914.8000000408938,3955.0,84303.0,0.004804045512010114,0.004804045512010114,0.004804045512010114,0.004804045512010114,1.0
2020-06-28,158.0,1895.8000000408938,3955.0,84322.0,0.007079646017699115,0.0025284450063211127,0.007079646017699115,0.0025284450063211127,2.8
2020-06-29,159.0,1867.8000000408938,3973.0,84332.0,0.0015101938082053865,0.0032720865844450037,0.0015101938082053865,0.0032720865844450037,0.46153846153846156
2020-06-30,160.0,1861.8000000408938,3966.0,84345.0,0.00832072617246596,0.0045385779122541605,0.00832072617246596,0.0045385779122541605,1.8333333333333333
2020-07-01,161.0,1828.8000000408938,3981.0,84363.0,0.004019090680733484,0.0037678975131876413,0.004019090680733484,0.0037678975131876413,1.0666666666666667
2020-07-02,162.0,1812.8000000408938,3982.0,84378.0,0.0030135610246107484,0.0037669512807634357,0.0030135610246107484,0.0037669512807634357,0.7999999999999999
2020-07-03,163.0,1800.8000000408938,3979.0,84393.0,0.005780346820809248,0.006534305101784368,0.005780346820809248,0.006534305101784368,0.8846153846153846
2020-07-04,164.0,1777.8000000408938,3976.0,84419.0,0.005030181086519115,0.0030181086519114686,0.005030181086519115,0.0030181086519114686,1.6666666666666667
2020-07-05,165.0,1757.8000000408938,3984.0,84431.0,0.007279116465863454,0.0017570281124497991,0.007279116465863454,0.0017570281124497991,4.142857142857143
2020-07-06,166.0,1728.8000000408938,4006.0,84438.0,0.010234648027958064,0.007239141288067898,0.010234648027958064,0.007239141288067898,1.413793103448276
2020-07-07,167.0,1687.8000000408938,4018.0,84467.0,0.009706321553011448,0.011946241911398706,0.009706321553011448,0.011946241911398706,0.8124999999999999
2020-07-08,168.0,1648.8000000408938,4009.0,84515.0,0.011723621850835619,0.0,0.011723621850835619,1e-06,11723.62185083562
2020-07-09,169.0,1601.8000000408938,4056.0,84515.0,0.010108481262327416,0.0,0.010108481262327416,1e-06,10108.481262327416
2020-07-10,170.0,1560.8000000408938,4097.0,84515.0,0.010983646570661459,0.01806199658286551,0.010983646570661459,0.01806199658286551,0.6081081081081081
2020-07-11,171.0,1515.8000000408938,4068.0,84589.0,0.012536873156342183,0.007620452310717798,0.012536873156342183,0.007620452310717798,1.6451612903225805
2020-07-12,172.0,1464.8000000408938,4088.0,84620.0,0.014187866927592954,0.0,0.014187866927592954,1e-06,14187.866927592955
2020-07-13,173.0,1406.8000000408938,4146.0,84620.0,0.014954172696575013,0.014712976362759285,0.014954172696575013,0.014712976362759285,1.0163934426229508
2020-07-14,174.0,1344.8000000408938,4147.0,84681.0,0.0057873161321437185,0.009163250542560888,0.0057873161321437185,0.009163250542560888,0.631578947368421
2020-07-15,175.0,1320.8000000408938,4133.0,84719.0,0.02008226469876603,0.008468424872973626,0.02008226469876603,0.008468424872973626,2.371428571428572
2020-07-16,176.0,1237.8000000408938,4181.0,84754.0,0.019134178426213823,0.006218607988519493,0.019134178426213823,0.006218607988519493,3.0769230769230766
2020-07-17,177.0,1157.8000000408938,4235.0,84780.0,0.02219598583234947,0.0070838252656434475,0.02219598583234947,0.0070838252656434475,3.1333333333333333
2020-07-18,178.0,1063.8000000408938,4299.0,84810.0,0.03977669225401256,0.0104675505931612,0.03977669225401256,0.0104675505931612,3.8000000000000003
